Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgEssential,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,Essential,MaxCyclomatic,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumEssential,LCOM,CohesionLevel
Public Method,org.apache.commons.collections.map.AbstractTestSortedMap.TestViewMap.isRemoveSupported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.AbstractTestSortedMap.TestViewMap.isTestSerialization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.AbstractTestSortedMap.TestViewMap.resetEmpty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,0.25,1,1,,
Public Method,org.apache.commons.collections.map.AbstractTestSortedMap.TestViewMap.resetFull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,0.25,1,1,,
Public Method,org.apache.commons.collections.map.AbstractTestSortedMap.TestViewMap.verify,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,0.25,1,1,,
Public Method,org.apache.commons.collections.map.AbstractTestSortedMap.bulkTestHeadMap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.AbstractTestSortedMap.bulkTestSubMap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.AbstractTestSortedMap.bulkTestTailMap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.AbstractTestSortedMap.isAllowNullKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,1.67,1,1,,
Public Method,org.apache.commons.collections.map.AbstractTestSortedMap.makeConfirmedMap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,1.67,1,1,,
Public Method,org.apache.commons.collections.map.AbstractTestSortedMap.testComparator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,0.0,,,0.33,1,1,,
Public Method,org.apache.commons.collections.map.AbstractTestSortedMap.testFirstKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,4.0,2.0,2.0,0.0,6.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.AbstractTestSortedMap.testLastKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,0.0,8.0,3.0,5.0,0.0,7.0,6.0,7.0,4.0,5.0,2.0,1.0,,,,1.0,,,0.0,2,1,,
Public Method,org.apache.commons.collections.map.CaseInsensitiveMap.clone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,3.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,1.67,1,1,,
Protected Method,org.apache.commons.collections.map.CaseInsensitiveMap.convertKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,16.0,0.0,7.0,1.0,4.0,9.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,1.29,2,1,,
Private Method,org.apache.commons.collections.map.CaseInsensitiveMap.readObject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,0.75,1,1,,
Private Method,org.apache.commons.collections.map.CaseInsensitiveMap.writeObject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,0.75,1,1,,
Public Abstract Method,org.apache.commons.collections.map.CompositeMap.MapMutator.put,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23.0,0.0,1.0,1.0,0.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,,,22.0,0,0,,
Public Abstract Method,org.apache.commons.collections.map.CompositeMap.MapMutator.putAll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,0.0,1.0,1.0,0.0,16.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,,,16.0,0,0,,
Public Abstract Method,org.apache.commons.collections.map.CompositeMap.MapMutator.resolveCollision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,12.0,0.0,2.0,2.0,0.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,,,5.0,0,0,,
Public Method,org.apache.commons.collections.map.CompositeMap.addComposited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,24.0,0.0,17.0,3.0,11.0,7.0,6.0,9.0,13.0,4.0,10.0,4.0,1.0,,,,3.0,,,0.41,4,1,,
Public Method,org.apache.commons.collections.map.CompositeMap.clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,0.0,5.0,1.0,2.0,5.0,1.0,3.0,5.0,2.0,3.0,2.0,1.0,,,,1.0,,,1.0,2,1,,
Public Method,org.apache.commons.collections.map.CompositeMap.containsKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,24.0,0.0,8.0,1.0,4.0,16.0,2.0,4.0,7.0,2.0,5.0,3.0,3.0,,,,2.0,,,2.0,3,3,,
Public Method,org.apache.commons.collections.map.CompositeMap.containsValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,24.0,0.0,8.0,1.0,4.0,16.0,2.0,4.0,7.0,2.0,5.0,3.0,3.0,,,,2.0,,,2.0,3,3,,
Public Method,org.apache.commons.collections.map.CompositeMap.entrySet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,24.0,0.0,7.0,2.0,4.0,17.0,4.0,5.0,7.0,3.0,5.0,2.0,1.0,,,,1.0,,,2.43,2,1,,
Public Method,org.apache.commons.collections.map.CompositeMap.equals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,13.0,0.0,7.0,2.0,4.0,6.0,4.0,3.0,5.0,2.0,3.0,2.0,1.0,,,,1.0,,,0.86,2,1,,
Public Method,org.apache.commons.collections.map.CompositeMap.get,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,32.0,0.0,8.0,1.0,4.0,24.0,3.0,4.0,7.0,2.0,5.0,3.0,3.0,,,,2.0,,,3.0,3,3,,
Public Method,org.apache.commons.collections.map.CompositeMap.hashCode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,0.0,7.0,2.0,4.0,3.0,6.0,5.0,6.0,3.0,4.0,2.0,1.0,,,,1.0,,,0.43,2,1,,
Public Method,org.apache.commons.collections.map.CompositeMap.isEmpty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.0,0.0,8.0,1.0,4.0,5.0,2.0,4.0,7.0,2.0,5.0,3.0,3.0,,,,2.0,,,0.63,3,3,,
Public Method,org.apache.commons.collections.map.CompositeMap.keySet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,22.0,0.0,7.0,2.0,4.0,15.0,4.0,5.0,7.0,3.0,5.0,2.0,1.0,,,,1.0,,,2.14,2,1,,
Public Method,org.apache.commons.collections.map.CompositeMap.put,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,31.0,0.0,6.0,1.0,3.0,25.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,4.17,2,1,,
Public Method,org.apache.commons.collections.map.CompositeMap.putAll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,28.0,0.0,6.0,1.0,3.0,22.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,3.67,2,1,,
Public Method,org.apache.commons.collections.map.CompositeMap.remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,33.0,0.0,8.0,1.0,4.0,25.0,3.0,4.0,7.0,2.0,5.0,3.0,3.0,,,,2.0,,,3.13,3,3,,
Public Method,org.apache.commons.collections.map.CompositeMap.removeComposited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,19.0,0.0,13.0,3.0,9.0,6.0,4.0,9.0,12.0,4.0,8.0,3.0,3.0,,,,2.0,,,0.46,3,3,,
Public Method,org.apache.commons.collections.map.CompositeMap.setMutator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,1.67,1,1,,
Public Method,org.apache.commons.collections.map.CompositeMap.size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,14.0,0.0,7.0,2.0,4.0,7.0,2.0,5.0,7.0,3.0,4.0,2.0,1.0,,,,1.0,,,1.0,2,1,,
Public Method,org.apache.commons.collections.map.CompositeMap.values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20.0,0.0,7.0,2.0,4.0,13.0,4.0,5.0,7.0,3.0,5.0,2.0,1.0,,,,1.0,,,1.86,2,1,,
Public Static Method,org.apache.commons.collections.map.DefaultedMap.decorate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,15.0,0.0,6.0,1.0,3.0,9.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,1.5,2,1,,
Public Static Method,org.apache.commons.collections.map.DefaultedMap.decorate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,16.0,0.0,6.0,1.0,3.0,10.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,1.67,2,1,,
Public Static Method,org.apache.commons.collections.map.DefaultedMap.decorate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,17.0,0.0,6.0,1.0,3.0,11.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,1.83,2,1,,
Public Method,org.apache.commons.collections.map.DefaultedMap.get,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,10.0,0.0,9.0,1.0,5.0,1.0,4.0,3.0,6.0,1.0,5.0,3.0,3.0,,,,2.0,,,0.11,3,3,,
Private Method,org.apache.commons.collections.map.DefaultedMap.readObject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,0.0,4.0,1.0,2.0,7.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,1.75,1,1,,
Private Method,org.apache.commons.collections.map.DefaultedMap.writeObject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,0.0,4.0,1.0,2.0,6.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,1.5,1,1,,
Public Method,org.apache.commons.collections.map.FixedSizeMap.clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Static Method,org.apache.commons.collections.map.FixedSizeMap.decorate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9.0,0.0,3.0,1.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.0,1,1,,
Public Method,org.apache.commons.collections.map.FixedSizeMap.entrySet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.25,1,1,,
Public Method,org.apache.commons.collections.map.FixedSizeMap.isFull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.FixedSizeMap.keySet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.FixedSizeMap.maxSize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.FixedSizeMap.put,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.0,6.0,1.0,3.0,0.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,0.0,2,1,,
Public Method,org.apache.commons.collections.map.FixedSizeMap.putAll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,0.0,8.0,1.0,4.0,0.0,6.0,4.0,6.0,2.0,5.0,3.0,1.0,,,,2.0,,,0.0,3,1,,
Private Method,org.apache.commons.collections.map.FixedSizeMap.readObject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,12.0,0.0,4.0,1.0,2.0,8.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,2.0,1,1,,
Public Method,org.apache.commons.collections.map.FixedSizeMap.remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.FixedSizeMap.values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Private Method,org.apache.commons.collections.map.FixedSizeMap.writeObject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,0.0,4.0,1.0,2.0,7.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,1.75,1,1,,
Public Method,org.apache.commons.collections.map.FixedSizeSortedMap.clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Static Method,org.apache.commons.collections.map.FixedSizeSortedMap.decorate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9.0,0.0,3.0,1.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.0,1,1,,
Public Method,org.apache.commons.collections.map.FixedSizeSortedMap.entrySet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Protected Method,org.apache.commons.collections.map.FixedSizeSortedMap.getSortedMap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,1.67,1,1,,
Public Method,org.apache.commons.collections.map.FixedSizeSortedMap.headMap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,2.0,2.0,0.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.FixedSizeSortedMap.isFull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.FixedSizeSortedMap.keySet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.FixedSizeSortedMap.maxSize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.FixedSizeSortedMap.put,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.0,6.0,1.0,3.0,0.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,0.0,2,1,,
Public Method,org.apache.commons.collections.map.FixedSizeSortedMap.putAll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,0.0,8.0,1.0,4.0,0.0,6.0,4.0,6.0,2.0,5.0,3.0,1.0,,,,2.0,,,0.0,3,1,,
Private Method,org.apache.commons.collections.map.FixedSizeSortedMap.readObject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0.0,4.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,0.75,1,1,,
Public Method,org.apache.commons.collections.map.FixedSizeSortedMap.remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.FixedSizeSortedMap.subMap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,0.0,4.0,2.0,2.0,0.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.FixedSizeSortedMap.tailMap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,2.0,2.0,0.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.FixedSizeSortedMap.values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Private Method,org.apache.commons.collections.map.FixedSizeSortedMap.writeObject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,0.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,0.75,1,1,,
Public Method,org.apache.commons.collections.map.Flat3Map.EntrySet.clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.Flat3Map.EntrySet.iterator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,0.0,9.0,1.0,5.0,0.0,5.0,3.0,6.0,1.0,5.0,3.0,3.0,,,,1.0,,,0.0,3,3,,
Public Method,org.apache.commons.collections.map.Flat3Map.EntrySet.remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,0.0,10.0,4.0,7.0,0.0,4.0,6.0,8.0,4.0,6.0,2.0,1.0,,,,1.0,,,0.0,2,1,,
Public Method,org.apache.commons.collections.map.Flat3Map.EntrySet.size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.Flat3Map.EntrySetIterator.equals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.0,0.0,13.0,4.0,9.0,0.0,6.0,6.0,9.0,4.0,7.0,5.0,3.0,,,,1.0,,,0.0,5,3,,
Public Method,org.apache.commons.collections.map.Flat3Map.EntrySetIterator.getKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,14.0,0.0,14.0,1.0,10.0,0.0,1.0,5.0,8.0,1.0,7.0,5.0,1.0,,,,1.0,,,0.0,5,1,,
Public Method,org.apache.commons.collections.map.Flat3Map.EntrySetIterator.getValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,14.0,0.0,14.0,1.0,10.0,0.0,1.0,5.0,8.0,1.0,7.0,5.0,1.0,,,,1.0,,,0.0,5,1,,
Public Method,org.apache.commons.collections.map.Flat3Map.EntrySetIterator.hasNext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.Flat3Map.EntrySetIterator.hashCode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,0.0,9.0,3.0,6.0,0.0,4.0,4.0,6.0,3.0,5.0,4.0,1.0,,,,1.0,,,0.0,4,1,,
Public Method,org.apache.commons.collections.map.Flat3Map.EntrySetIterator.next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,0.0,8.0,1.0,5.0,0.0,4.0,4.0,6.0,1.0,5.0,2.0,1.0,,,,1.0,,,0.0,2,1,,
Public Method,org.apache.commons.collections.map.Flat3Map.EntrySetIterator.remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,0.0,8.0,1.0,5.0,0.0,4.0,4.0,6.0,1.0,5.0,2.0,1.0,,,,1.0,,,0.0,2,1,,
Public Method,org.apache.commons.collections.map.Flat3Map.EntrySetIterator.setValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,15.0,0.0,15.0,2.0,11.0,0.0,6.0,6.0,9.0,2.0,8.0,5.0,4.0,,,,1.0,,,0.0,5,4,,
Public Method,org.apache.commons.collections.map.Flat3Map.EntrySetIterator.toString,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0.0,7.0,1.0,4.0,0.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,0.0,2,1,,
Public Method,org.apache.commons.collections.map.Flat3Map.FlatMapIterator.getKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,14.0,0.0,14.0,1.0,10.0,0.0,1.0,5.0,8.0,1.0,7.0,5.0,1.0,,,,1.0,,,0.0,5,1,,
Public Method,org.apache.commons.collections.map.Flat3Map.FlatMapIterator.getValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,14.0,0.0,14.0,1.0,10.0,0.0,1.0,5.0,8.0,1.0,7.0,5.0,1.0,,,,1.0,,,0.0,5,1,,
Public Method,org.apache.commons.collections.map.Flat3Map.FlatMapIterator.hasNext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.Flat3Map.FlatMapIterator.next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,8.0,1.0,5.0,0.0,5.0,4.0,6.0,1.0,5.0,2.0,1.0,,,,1.0,,,0.0,2,1,,
Public Method,org.apache.commons.collections.map.Flat3Map.FlatMapIterator.remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,0.0,8.0,1.0,5.0,0.0,4.0,4.0,6.0,1.0,5.0,2.0,1.0,,,,1.0,,,0.0,2,1,,
Public Method,org.apache.commons.collections.map.Flat3Map.FlatMapIterator.reset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,4.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.Flat3Map.FlatMapIterator.setValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,15.0,0.0,15.0,2.0,11.0,0.0,6.0,6.0,9.0,2.0,8.0,5.0,4.0,,,,1.0,,,0.0,5,4,,
Public Method,org.apache.commons.collections.map.Flat3Map.FlatMapIterator.toString,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0.0,7.0,1.0,4.0,0.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,0.0,2,1,,
Public Method,org.apache.commons.collections.map.Flat3Map.KeySet.clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.Flat3Map.KeySet.contains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
Public Method,org.apache.commons.collections.map.Flat3Map.KeySet.iterator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,0.0,9.0,1.0,5.0,0.0,5.0,3.0,6.0,1.0,5.0,3.0,3.0,,,,1.0,,,0.0,3,3,,
Public Method,org.apache.commons.collections.map.Flat3Map.KeySet.remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,0.0,5.0,2.0,3.0,0.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,,,,0.0,,,0.0,1,1,,
