Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgEssential,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,Essential,MaxCyclomatic,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumEssential,LCOM,CohesionLevel
Public Method,org.jfree.data.general.junit.TestIntervalCategoryDataset.getColumnKeys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,0.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.33,1,1,2.33,Very Low
Public Method,org.jfree.data.general.junit.TestIntervalCategoryDataset.getEndValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,0.0,8.0,3.0,5.0,0.0,3.0,3.0,5.0,2.0,4.0,2.0,1.0,,,,1.0,,,0.0,2,1,0.0,High
Public Method,org.jfree.data.general.junit.TestIntervalCategoryDataset.getEndValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,0.0,8.0,3.0,5.0,0.0,3.0,3.0,5.0,2.0,4.0,2.0,1.0,,,,1.0,,,0.0,2,1,0.0,High
Public Method,org.jfree.data.general.junit.TestIntervalCategoryDataset.getRowCount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,0.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.33,1,1,2.33,Very Low
Public Method,org.jfree.data.general.junit.TestIntervalCategoryDataset.getRowIndex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.0,0.0,3.0,1.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,3.33,1,1,3.33,Very Low
Public Method,org.jfree.data.general.junit.TestIntervalCategoryDataset.getRowKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,14.0,0.0,3.0,1.0,1.0,11.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,3.67,1,1,3.67,Very Low
Public Method,org.jfree.data.general.junit.TestIntervalCategoryDataset.getRowKeys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,0.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.33,1,1,2.33,Very Low
Public Method,org.jfree.data.general.junit.TestIntervalCategoryDataset.getStartValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,0.0,8.0,3.0,5.0,0.0,3.0,3.0,5.0,2.0,4.0,2.0,1.0,,,,1.0,,,0.0,2,1,0.0,High
Public Method,org.jfree.data.general.junit.TestIntervalCategoryDataset.getStartValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,0.0,8.0,3.0,5.0,0.0,3.0,3.0,5.0,2.0,4.0,2.0,1.0,,,,1.0,,,0.0,2,1,0.0,High
Public Method,org.jfree.data.general.junit.TestIntervalCategoryDataset.getValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,19.0,0.0,8.0,3.0,5.0,11.0,3.0,3.0,5.0,2.0,4.0,2.0,1.0,,,,1.0,,,1.38,2,1,1.38,Very Low
Public Method,org.jfree.data.general.junit.TestIntervalCategoryDataset.getValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,20.0,0.0,8.0,3.0,5.0,12.0,3.0,3.0,5.0,2.0,4.0,2.0,1.0,,,,1.0,,,1.5,2,1,1.5,Very Low
Public Method,org.jfree.data.general.junit.TestIntervalCategoryDataset.hashCode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,3.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,1.67,1,1,1.67,Very Low
Public Method,org.jfree.data.general.junit.TestIntervalCategoryDataset.removeColumn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,0.0,4.0,1.0,2.0,8.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,2.0,1,1,2.0,Very Low
Public Method,org.jfree.data.general.junit.TestIntervalCategoryDataset.removeColumn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,15.0,0.0,4.0,1.0,2.0,11.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,2.75,1,1,2.75,Very Low
Public Method,org.jfree.data.general.junit.TestIntervalCategoryDataset.removeItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13.0,0.0,4.0,1.0,2.0,9.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,2.25,1,1,2.25,Very Low
Public Method,org.jfree.data.general.junit.TestIntervalCategoryDataset.removeRow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,0.0,4.0,1.0,2.0,8.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,2.0,1,1,2.0,Very Low
Public Method,org.jfree.data.general.junit.TestIntervalCategoryDataset.removeRow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,0.0,4.0,1.0,2.0,8.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,0.0,,,2.0,1,1,2.0,Very Low
Public Method,org.jfree.data.general.junit.TestIntervalCategoryDataset.setItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,16.0,0.0,6.0,3.0,3.0,10.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,,,,0.0,,,1.67,1,1,1.67,Very Low
Public Method,org.jfree.data.general.junit.TestIntervalCategoryDataset.setItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,15.0,0.0,5.0,2.0,2.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.0,1,1,2.0,Very Low
Private Method,org.jfree.data.io.CSV.extractColumnKeys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,26.0,0.0,18.0,6.0,13.0,9.0,6.0,12.0,16.0,7.0,12.0,4.0,1.0,,,,3.0,,,0.5,4,1,0.5,Medium
Private Method,org.jfree.data.io.CSV.extractRowKeyAndData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,39.0,0.0,32.0,11.0,24.0,9.0,7.0,13.0,17.0,8.0,12.0,4.0,1.0,,,,3.0,,,0.28,4,1,0.28,High
Public Method,org.jfree.data.io.CSV.readCategoryDataset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,29.0,2.0,18.0,6.0,13.0,11.0,5.0,10.0,13.0,6.0,10.0,3.0,1.0,,,,2.0,,,0.61,3,1,0.61,Medium
Private Method,org.jfree.data.io.CSV.removeStringDelimiters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,18.0,0.0,10.0,2.0,6.0,8.0,5.0,4.0,7.0,2.0,6.0,3.0,1.0,,,,1.0,,,0.8,3,1,0.8,Low
Public Method,org.jfree.data.jdbc.JDBCCategoryDataset.executeQuery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,15.0,0.0,3.0,1.0,1.0,12.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,4.0,1,1,4.0,Very Low
Public Method,org.jfree.data.jdbc.JDBCCategoryDataset.executeQuery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,124.0,8.0,96.0,15.0,69.0,20.0,16.0,32.0,47.0,15.0,43.0,28.0,1.0,,,,6.0,,,0.21,28,1,0.21,High
Public Method,org.jfree.data.jdbc.JDBCCategoryDataset.getTranspose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,0.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.0,1,1,2.0,Very Low
Public Method,org.jfree.data.jdbc.JDBCCategoryDataset.setTranspose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,0.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.0,1,1,2.0,Very Low
Public Method,org.jfree.data.jdbc.JDBCPieDataset.close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,11.0,0.0,8.0,1.0,4.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,0.38,2,1,0.38,Medium
Public Method,org.jfree.data.jdbc.JDBCPieDataset.executeQuery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14.0,0.0,3.0,1.0,1.0,11.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,3.67,1,1,3.67,Very Low
Public Method,org.jfree.data.jdbc.JDBCPieDataset.executeQuery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,84.0,8.0,63.0,9.0,50.0,13.0,14.0,24.0,33.0,9.0,29.0,17.0,1.0,,,,3.0,,,0.21,17,1,0.21,High
Public Method,org.jfree.data.jdbc.JDBCXYDataset.close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13.0,2.0,8.0,1.0,4.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,0.38,2,1,0.38,Medium
Public Method,org.jfree.data.jdbc.JDBCXYDataset.executeQuery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,15.0,0.0,3.0,1.0,1.0,12.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,4.0,1,1,4.0,Very Low
Public Method,org.jfree.data.jdbc.JDBCXYDataset.executeQuery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,198.0,16.0,158.0,17.0,123.0,24.0,21.0,70.0,98.0,23.0,85.0,51.0,1.0,,,,6.0,,,0.15,51,1,0.15,High
Public Method,org.jfree.data.jdbc.JDBCXYDataset.getItemCount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,0.0,3.0,1.0,1.0,9.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,3.0,1,1,3.0,Very Low
Public Method,org.jfree.data.jdbc.JDBCXYDataset.getItemCount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,0.0,3.0,1.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.0,1,1,2.0,Very Low
Public Method,org.jfree.data.jdbc.JDBCXYDataset.getRangeBounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,0.0,3.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.67,1,1,2.67,Very Low
Public Method,org.jfree.data.jdbc.JDBCXYDataset.getRangeLowerBound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,0.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.67,1,1,2.67,Very Low
Public Method,org.jfree.data.jdbc.JDBCXYDataset.getRangeUpperBound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,0.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.67,1,1,2.67,Very Low
Public Method,org.jfree.data.jdbc.JDBCXYDataset.getSeriesCount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,0.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.67,1,1,2.67,Very Low
Public Method,org.jfree.data.jdbc.JDBCXYDataset.getSeriesKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,21.0,2.0,9.0,1.0,5.0,10.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,1.11,2,1,1.11,Very Low
Public Method,org.jfree.data.jdbc.JDBCXYDataset.getX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,16.0,0.0,4.0,2.0,2.0,12.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,3.0,1,1,3.0,Very Low
Public Method,org.jfree.data.jdbc.JDBCXYDataset.getY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14.0,0.0,4.0,2.0,2.0,10.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,0.0,,,2.5,1,1,2.5,Very Low
Public Method,org.jfree.data.jdbc.JDBCXYDataset.isTimeSeries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,0.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.0,1,1,2.0,Very Low
Public Method,org.jfree.data.jdbc.JDBCXYDataset.setTimeSeries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,0.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,2.0,1,1,2.0,Very Low
Public Static Method,org.jfree.data.junit.ComparableObjectItemTests.suite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,1.67,1,1,1.67,Very Low
Public Method,org.jfree.data.junit.ComparableObjectItemTests.testCloning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,0.0,14.0,4.0,10.0,3.0,6.0,7.0,9.0,3.0,7.0,2.0,1.0,,,,1.0,,,0.21,2,1,0.21,High
Public Method,org.jfree.data.junit.ComparableObjectItemTests.testCompareTo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.0,0.0,14.0,9.0,12.0,3.0,3.0,8.0,9.0,5.0,8.0,1.0,1.0,,,,0.0,,,0.21,1,1,0.21,High
Public Method,org.jfree.data.junit.ComparableObjectItemTests.testConstructor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,11.0,2.0,7.0,5.0,2.0,4.0,6.0,2.0,4.0,2.0,1.0,,,,1.0,,,0.45,2,1,0.45,Medium
Public Method,org.jfree.data.junit.ComparableObjectItemTests.testEquals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.0,2.0,16.0,5.0,14.0,3.0,4.0,12.0,13.0,3.0,12.0,1.0,1.0,,,,0.0,,,0.19,1,1,0.19,High
Public Method,org.jfree.data.junit.ComparableObjectItemTests.testSerialization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23.0,1.0,19.0,8.0,15.0,3.0,7.0,11.0,13.0,6.0,11.0,2.0,1.0,,,,1.0,,,0.16,2,1,0.16,High
Public Method,org.jfree.data.junit.ComparableObjectSeriesTests.MyComparableObjectSeries.add,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,0.0,High
Public Method,org.jfree.data.junit.ComparableObjectSeriesTests.MyComparableObjectSeries.remove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,0.0,1,1,0.0,High
Public Static Method,org.jfree.data.junit.ComparableObjectSeriesTests.suite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,1.67,1,1,1.67,Very Low
Public Method,org.jfree.data.junit.ComparableObjectSeriesTests.testCloning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,0.0,14.0,3.0,10.0,3.0,7.0,8.0,10.0,3.0,8.0,2.0,1.0,,,,1.0,,,0.21,2,1,0.21,High
Public Method,org.jfree.data.junit.ComparableObjectSeriesTests.testConstructor1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,22.0,1.0,17.0,3.0,13.0,4.0,10.0,11.0,13.0,3.0,11.0,2.0,1.0,,,,1.0,,,0.24,2,1,0.24,High
Public Method,org.jfree.data.junit.ComparableObjectSeriesTests.testEquals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,45.0,6.0,30.0,3.0,28.0,9.0,7.0,28.0,29.0,3.0,28.0,1.0,1.0,,,,0.0,,,0.3,1,1,0.3,High
Public Method,org.jfree.data.junit.ComparableObjectSeriesTests.testHashCode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,29.0,4.0,22.0,3.0,20.0,3.0,4.0,20.0,21.0,3.0,20.0,1.0,1.0,,,,0.0,,,0.14,1,1,0.14,High
Public Method,org.jfree.data.junit.ComparableObjectSeriesTests.testSerialization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23.0,1.0,19.0,7.0,15.0,3.0,8.0,12.0,14.0,6.0,12.0,2.0,1.0,,,,1.0,,,0.16,2,1,0.16,High
Public Static Method,org.jfree.data.junit.DataPackageTests.main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,0.0,3.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,1.67,1,1,1.67,Very Low
Public Static Method,org.jfree.data.junit.DataPackageTests.suite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,22.0,0.0,17.0,2.0,15.0,5.0,2.0,15.0,16.0,2.0,15.0,1.0,1.0,,,,0.0,,,0.29,1,1,0.29,High
Public Static Method,org.jfree.data.junit.DataUtilitiesTests.main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,0.0,3.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,1.67,1,1,1.67,Very Low
Public Static Method,org.jfree.data.junit.DataUtilitiesTests.suite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,1.67,1,1,1.67,Very Low
Public Method,org.jfree.data.junit.DataUtilitiesTests.testCalculateColumnTotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,0.0,11.0,2.0,9.0,3.0,5.0,9.0,10.0,2.0,9.0,1.0,1.0,,,,0.0,,,0.27,1,1,0.27,High
Public Method,org.jfree.data.junit.DataUtilitiesTests.testCalculateColumnTotal2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,31.0,2.0,26.0,2.0,24.0,3.0,5.0,15.0,16.0,2.0,15.0,1.0,1.0,,,,0.0,,,0.12,1,1,0.12,High
Public Method,org.jfree.data.junit.DataUtilitiesTests.testCalculateRowTotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,0.0,11.0,2.0,9.0,3.0,5.0,9.0,10.0,2.0,9.0,1.0,1.0,,,,0.0,,,0.27,1,1,0.27,High
Public Method,org.jfree.data.junit.DataUtilitiesTests.testCalculateRowTotal2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,32.0,1.0,28.0,2.0,26.0,3.0,5.0,16.0,17.0,2.0,16.0,1.0,1.0,,,,0.0,,,0.11,1,1,0.11,High
Public Method,org.jfree.data.junit.DataUtilitiesTests.testClone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23.0,2.0,18.0,3.0,16.0,3.0,4.0,16.0,17.0,3.0,15.0,1.0,1.0,,,,0.0,,,0.17,1,1,0.17,High
Public Method,org.jfree.data.junit.DataUtilitiesTests.testCreateNumberArray2D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,12.0,0.0,9.0,3.0,7.0,3.0,2.0,7.0,8.0,3.0,6.0,1.0,1.0,,,,0.0,,,0.33,1,1,0.33,Medium
Public Method,org.jfree.data.junit.DataUtilitiesTests.testEqual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,47.0,8.0,36.0,3.0,34.0,3.0,3.0,34.0,35.0,3.0,32.0,1.0,1.0,,,,0.0,,,0.08,1,1,0.08,High
Public Static Method,org.jfree.data.junit.DefaultKeyedValueTests.suite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,1.67,1,1,1.67,Very Low
Public Method,org.jfree.data.junit.DefaultKeyedValueTests.testCloning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20.0,1.0,15.0,3.0,11.0,4.0,8.0,9.0,11.0,3.0,9.0,2.0,1.0,,,,1.0,,,0.27,2,1,0.27,High
Public Method,org.jfree.data.junit.DefaultKeyedValueTests.testConstructor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22.0,2.0,15.0,3.0,11.0,6.0,6.0,9.0,11.0,3.0,9.0,2.0,1.0,,,,1.0,,,0.4,2,1,0.4,Medium
Public Method,org.jfree.data.junit.DefaultKeyedValueTests.testEquals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.0,4.0,12.0,3.0,10.0,3.0,4.0,10.0,11.0,3.0,10.0,1.0,1.0,,,,0.0,,,0.25,1,1,0.25,High
Public Method,org.jfree.data.junit.DefaultKeyedValueTests.testSerialization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,25.0,4.0,18.0,7.0,14.0,3.0,7.0,11.0,13.0,6.0,11.0,2.0,1.0,,,,1.0,,,0.17,2,1,0.17,High
Public Static Method,org.jfree.data.junit.DefaultKeyedValues2DTests.suite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,1.67,1,1,1.67,Very Low
Public Method,org.jfree.data.junit.DefaultKeyedValues2DTests.testCloning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23.0,1.0,18.0,3.0,14.0,4.0,8.0,12.0,14.0,3.0,12.0,2.0,1.0,,,,1.0,,,0.22,2,1,0.22,High
Public Method,org.jfree.data.junit.DefaultKeyedValues2DTests.testColumnCount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,0.0,8.0,2.0,6.0,3.0,4.0,6.0,7.0,2.0,6.0,1.0,1.0,,,,0.0,,,0.38,1,1,0.38,Medium
Public Method,org.jfree.data.junit.DefaultKeyedValues2DTests.testEquals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.0,1.0,10.0,3.0,8.0,3.0,5.0,8.0,9.0,3.0,8.0,1.0,1.0,,,,0.0,,,0.3,1,1,0.3,High
Public Method,org.jfree.data.junit.DefaultKeyedValues2DTests.testGetColumnKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.0,0.0,15.0,3.0,11.0,3.0,5.0,9.0,11.0,3.0,9.0,2.0,1.0,,,,1.0,,,0.2,2,1,0.2,High
Public Method,org.jfree.data.junit.DefaultKeyedValues2DTests.testGetRowKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,26.0,1.0,21.0,3.0,17.0,4.0,6.0,15.0,17.0,3.0,15.0,2.0,1.0,,,,1.0,,,0.19,2,1,0.19,High
Public Method,org.jfree.data.junit.DefaultKeyedValues2DTests.testGetValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.0,1.0,21.0,3.0,15.0,3.0,5.0,11.0,14.0,3.0,12.0,3.0,1.0,,,,1.0,,,0.14,3,1,0.14,High
Public Method,org.jfree.data.junit.DefaultKeyedValues2DTests.testGetValue2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,29.0,1.0,25.0,3.0,19.0,3.0,7.0,15.0,18.0,3.0,16.0,3.0,1.0,,,,1.0,,,0.12,3,1,0.12,High
Public Method,org.jfree.data.junit.DefaultKeyedValues2DTests.testRemoveColumnByKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,21.0,1.0,16.0,3.0,12.0,4.0,7.0,10.0,12.0,3.0,10.0,2.0,1.0,,,,1.0,,,0.25,2,1,0.25,High
Public Method,org.jfree.data.junit.DefaultKeyedValues2DTests.testRemoveRow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.0,0.0,11.0,3.0,7.0,3.0,3.0,5.0,7.0,3.0,5.0,2.0,1.0,,,,1.0,,,0.27,2,1,0.27,High
Public Method,org.jfree.data.junit.DefaultKeyedValues2DTests.testRemoveValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.0,1.0,12.0,2.0,10.0,3.0,7.0,10.0,11.0,2.0,10.0,1.0,1.0,,,,0.0,,,0.25,1,1,0.25,High
Public Method,org.jfree.data.junit.DefaultKeyedValues2DTests.testRemoveValueBug1690654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.0,0.0,11.0,2.0,9.0,3.0,7.0,9.0,10.0,2.0,9.0,1.0,1.0,,,,0.0,,,0.27,1,1,0.27,High
Public Method,org.jfree.data.junit.DefaultKeyedValues2DTests.testRowCount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,0.0,8.0,2.0,6.0,3.0,4.0,6.0,7.0,2.0,6.0,1.0,1.0,,,,0.0,,,0.38,1,1,0.38,Medium
Public Method,org.jfree.data.junit.DefaultKeyedValues2DTests.testSerialization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,30.0,5.0,22.0,7.0,18.0,3.0,8.0,15.0,17.0,6.0,15.0,2.0,1.0,,,,1.0,,,0.14,2,1,0.14,High
Public Method,org.jfree.data.junit.DefaultKeyedValues2DTests.testSparsePopulation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.0,1.0,9.0,2.0,7.0,4.0,5.0,7.0,8.0,2.0,7.0,1.0,1.0,,,,0.0,,,0.44,1,1,0.44,Medium
Protected Method,org.jfree.data.junit.DefaultKeyedValuesTests.setUp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,,,2.0,1,1,2.0,Very Low
Public Static Method,org.jfree.data.junit.DefaultKeyedValuesTests.suite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,0.0,,,1.67,1,1,1.67,Very Low
Public Method,org.jfree.data.junit.DefaultKeyedValuesTests.testAddValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.0,1.0,21.0,3.0,17.0,3.0,8.0,15.0,17.0,3.0,15.0,2.0,1.0,,,,1.0,,,0.14,2,1,0.14,High
Public Method,org.jfree.data.junit.DefaultKeyedValuesTests.testClear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,0.0,8.0,2.0,6.0,3.0,5.0,6.0,7.0,2.0,6.0,1.0,1.0,,,,0.0,,,0.38,1,1,0.38,Medium
