Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgEssential,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,Essential,MaxCyclomatic,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumEssential
Public Final Class,org.jfree.data.KeyedObjectComparatorType,11.0,0.0,6.0,6.0,2.0,2.0,,,,,1.0,1.0,1.0,0.0,,0.0,2.0,,,,4.0,1.0,4.0,4.0,0.0,1.0,0.0,3.0,,66.0,7.0,29.0,11.0,13.0,30.0,,11.0,19.0,9.0,12.0,,,4.0,4.0,1.0,1.0,0.0,0.0,1.03,7,7
Public Class,org.jfree.data.KeyedObjects,17.0,0.0,9.0,8.0,2.0,2.0,,,,,4.0,13.0,13.0,0.0,,0.0,1.0,,,,18.0,1.0,18.0,18.0,0.0,0.0,0.0,18.0,,331.0,24.0,161.0,51.0,97.0,146.0,,71.0,112.0,50.0,86.0,,,9.0,9.0,1.0,3.0,22.0,0.0,0.91,41,28
Public Class,org.jfree.data.KeyedObjects2D,20.0,0.0,11.0,8.0,3.0,2.0,,,,,3.0,9.0,9.0,0.0,,0.0,1.0,,,,22.0,3.0,22.0,22.0,0.0,0.0,0.0,22.0,,471.0,36.0,252.0,61.0,156.0,183.0,,119.0,182.0,64.0,148.0,,,12.0,12.0,1.0,4.0,47.0,32.0,0.73,62,37
Public Interface,org.jfree.data.KeyedValue,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,2.0,,0.0,0.0,,,,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,,11.0,2.0,3.0,2.0,0.0,6.0,,1.0,2.0,2.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0,0
Public Class,org.jfree.data.KeyedValueComparator,27.0,1.0,19.0,7.0,5.0,3.0,,,,,2.0,6.0,6.0,0.0,,0.0,0.0,,,,4.0,2.0,4.0,4.0,0.0,0.0,0.0,4.0,,125.0,12.0,81.0,15.0,47.0,32.0,,30.0,50.0,14.0,40.0,,,15.0,7.0,1.0,3.0,25.0,25.0,0.4,19,10
Public Final Class,org.jfree.data.KeyedValueComparatorType,12.0,1.0,6.0,6.0,2.0,2.0,,,,,1.0,1.0,1.0,0.0,,0.0,2.0,,,,4.0,1.0,4.0,4.0,0.0,1.0,0.0,3.0,,68.0,9.0,29.0,11.0,13.0,30.0,,11.0,19.0,9.0,12.0,,,4.0,4.0,1.0,1.0,0.0,0.0,1.03,7,7
Public Interface,org.jfree.data.KeyedValues,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,3.0,2.0,,0.0,0.0,,,,4.0,0.0,4.0,6.0,0.0,0.0,0.0,4.0,,51.0,5.0,6.0,5.0,0.0,40.0,,4.0,5.0,5.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,6.67,0,0
Public Interface,org.jfree.data.KeyedValues2D,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,3.0,2.0,,0.0,0.0,,,,7.0,0.0,7.0,10.0,0.0,0.0,0.0,7.0,,69.0,8.0,9.0,8.0,0.0,52.0,,7.0,8.0,8.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.78,0,0
Public Class,org.jfree.data.Range,16.0,0.0,8.0,8.0,2.0,2.0,,,,,2.0,2.0,2.0,1.0,,7.0,1.0,,,,12.0,2.0,19.0,19.0,0.0,1.0,0.0,18.0,,345.0,23.0,161.0,38.0,88.0,161.0,,58.0,99.0,33.0,71.0,,,4.0,4.0,1.0,2.0,47.0,11.0,1.0,40,29
Public Interface,org.jfree.data.RangeInfo,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,7.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,33.0,4.0,5.0,4.0,0.0,24.0,,3.0,4.0,4.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0,0
Public Final Class,org.jfree.data.RangeType,13.0,0.0,7.0,6.0,2.0,2.0,,,,,2.0,2.0,2.0,0.0,,0.0,4.0,,,,5.0,1.0,5.0,5.0,0.0,2.0,0.0,3.0,,94.0,12.0,43.0,14.0,22.0,39.0,,17.0,29.0,12.0,20.0,,,4.0,4.0,1.0,1.0,20.0,0.0,0.91,11,11
Public Class,org.jfree.data.SelectableValue,9.0,0.0,3.0,5.0,1.0,1.0,,,,,4.0,1.0,1.0,0.0,,0.0,0.0,,,,5.0,2.0,5.0,5.0,0.0,0.0,0.0,5.0,,62.0,8.0,20.0,8.0,6.0,34.0,,8.0,14.0,8.0,6.0,,,1.0,1.0,1.0,0.0,50.0,30.0,1.7,5,5
Public Class,org.jfree.data.UnknownKeyException,8.0,0.0,3.0,5.0,1.0,1.0,,,,,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,15.0,2.0,5.0,2.0,1.0,8.0,,1.0,3.0,2.0,1.0,,,1.0,1.0,2.0,0.0,0.0,0.0,1.6,1,1
Public Interface,org.jfree.data.Value,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,3.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10.0,2.0,3.0,2.0,0.0,5.0,,1.0,2.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0,0
Public Interface,org.jfree.data.Values,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,1.0,,0.0,0.0,,,,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,,23.0,3.0,4.0,3.0,0.0,16.0,,2.0,3.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0
Public Interface,org.jfree.data.Values2D,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,1.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,30.0,4.0,5.0,4.0,0.0,21.0,,3.0,4.0,4.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0,0
Public Class,org.jfree.data.category.AbstractCategoryDataset,10.0,0.0,3.0,6.0,1.0,1.0,,,,,1.0,2.0,2.0,1.0,,0.0,0.0,,,,3.0,1.0,3.0,15.0,0.0,0.0,0.0,3.0,,49.0,6.0,13.0,5.0,4.0,30.0,,5.0,9.0,5.0,4.0,,,1.0,1.0,2.0,0.0,33.0,33.0,2.31,3,3
Public Interface,org.jfree.data.category.CategoryDataset,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,7.0,,0.0,0.0,,,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,,12.0,2.0,2.0,1.0,0.0,8.0,,0.0,1.0,1.0,0.0,,,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0,0
Public Interface,org.jfree.data.category.CategoryDatasetSelectionState,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.0,,0.0,0.0,,,,7.0,0.0,7.0,7.0,0.0,0.0,0.0,7.0,,61.0,8.0,10.0,9.0,0.0,43.0,,7.0,8.0,8.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,4.3,0,0
Public Interface,org.jfree.data.category.CategoryRangeInfo,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,14.0,1.0,3.0,3.0,0.0,10.0,,1.0,2.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0,0
Public Class,org.jfree.data.category.CategoryToPieDataset,20.0,0.0,11.0,9.0,3.0,2.0,,,,,3.0,12.0,12.0,0.0,,0.0,1.0,,,,12.0,3.0,12.0,27.0,0.0,0.0,0.0,12.0,,272.0,18.0,141.0,33.0,80.0,113.0,,55.0,96.0,31.0,71.0,,,9.0,9.0,3.0,3.0,44.0,36.0,0.8,40,20
Public Class,org.jfree.data.category.DefaultCategoryDataset,13.0,0.0,6.0,7.0,2.0,1.0,,,,,6.0,8.0,8.0,2.0,,0.0,1.0,,,,30.0,1.0,30.0,45.0,0.0,0.0,0.0,30.0,,437.0,33.0,174.0,58.0,85.0,230.0,,75.0,121.0,51.0,82.0,,,10.0,10.0,3.0,4.0,23.0,10.0,1.32,45,39
Public Class,org.jfree.data.category.DefaultIntervalCategoryDataset,22.0,1.0,11.0,10.0,3.0,1.0,,,,,2.0,14.0,14.0,0.0,,2.0,0.0,,,,30.0,4.0,32.0,49.0,0.0,3.0,0.0,29.0,,749.0,63.0,355.0,77.0,217.0,331.0,,139.0,226.0,70.0,168.0,,,9.0,7.0,3.0,4.0,77.0,51.0,0.93,86,47
Public Interface,org.jfree.data.category.IntervalCategoryDataset,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,2.0,3.0,,0.0,0.0,,,,4.0,0.0,4.0,18.0,0.0,0.0,0.0,4.0,,51.0,5.0,6.0,5.0,0.0,40.0,,4.0,5.0,5.0,0.0,,,0.0,0.0,3.0,0.0,0.0,0.0,6.67,0,0
Public Interface,org.jfree.data.category.SelectableCategoryDataset,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,1.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,11.0,2.0,3.0,2.0,0.0,6.0,,1.0,2.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
Public Class,org.jfree.data.category.SlidingCategoryDataset,14.0,0.0,6.0,8.0,2.0,1.0,,,,,2.0,10.0,10.0,0.0,,0.0,0.0,,,,19.0,3.0,19.0,31.0,0.0,1.0,0.0,18.0,,301.0,23.0,121.0,34.0,61.0,158.0,,50.0,83.0,33.0,57.0,,,6.0,6.0,2.0,1.0,46.0,37.0,1.31,32,24
Public Class,org.jfree.data.event.DatasetChangeEvent,14.0,0.0,5.0,9.0,1.0,1.0,,,,,1.0,3.0,3.0,0.0,,0.0,0.0,,,,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,,63.0,6.0,19.0,7.0,7.0,38.0,,8.0,13.0,6.0,7.0,,,2.0,1.0,2.0,1.0,33.0,33.0,2.0,4,3
Public Interface,org.jfree.data.event.DatasetChangeListener,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,9.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10.0,2.0,3.0,2.0,0.0,5.0,,1.0,2.0,2.0,0.0,,,0.0,0.0,2.0,0.0,0.0,0.0,1.67,0,0
Public Class,org.jfree.data.event.SeriesChangeEvent,10.0,0.0,3.0,7.0,1.0,1.0,,,,,2.0,1.0,1.0,0.0,,0.0,1.0,,,,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,,60.0,7.0,17.0,7.0,6.0,36.0,,7.0,12.0,7.0,5.0,,,1.0,1.0,2.0,0.0,25.0,0.0,2.12,4,4
Public Interface,org.jfree.data.event.SeriesChangeListener,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,9.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10.0,2.0,3.0,2.0,0.0,5.0,,1.0,2.0,2.0,0.0,,,0.0,0.0,2.0,0.0,0.0,0.0,1.67,0,0
Public Interface,org.jfree.data.function.Function2D,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,4.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,12.0,2.0,3.0,2.0,0.0,7.0,,1.0,2.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0,0
Public Class,org.jfree.data.function.LineFunction2D,12.0,0.0,5.0,7.0,2.0,2.0,,,,,3.0,1.0,1.0,0.0,,0.0,0.0,,,,6.0,2.0,6.0,6.0,0.0,0.0,0.0,6.0,,88.0,8.0,36.0,11.0,17.0,44.0,,16.0,26.0,11.0,15.0,,,4.0,4.0,1.0,1.0,17.0,17.0,1.22,9,9
Public Class,org.jfree.data.function.NormalDistributionFunction2D,12.0,0.0,6.0,6.0,2.0,2.0,,,,,3.0,2.0,2.0,0.0,,0.0,0.0,,,,6.0,4.0,6.0,6.0,0.0,0.0,0.0,6.0,,99.0,11.0,44.0,14.0,22.0,44.0,,22.0,33.0,14.0,19.0,,,4.0,4.0,1.0,1.0,46.0,46.0,1.0,10,9
Public Class,org.jfree.data.function.PolynomialFunction2D,11.0,0.0,5.0,6.0,2.0,1.0,,,,,3.0,3.0,3.0,0.0,,0.0,0.0,,,,6.0,1.0,6.0,6.0,0.0,0.0,0.0,6.0,,84.0,8.0,32.0,10.0,14.0,44.0,,14.0,24.0,11.0,13.0,,,2.0,1.0,1.0,1.0,0.0,0.0,1.38,9,6
Public Class,org.jfree.data.function.PowerFunction2D,12.0,0.0,5.0,7.0,2.0,2.0,,,,,3.0,1.0,1.0,0.0,,0.0,0.0,,,,6.0,2.0,6.0,6.0,0.0,0.0,0.0,6.0,,89.0,9.0,36.0,11.0,17.0,44.0,,16.0,26.0,11.0,15.0,,,4.0,4.0,1.0,1.0,17.0,17.0,1.22,9,9
Public Interface,org.jfree.data.gantt.GanttCategoryDataset,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,2.0,2.0,,0.0,0.0,,,,10.0,0.0,10.0,28.0,0.0,0.0,0.0,10.0,,132.0,11.0,15.0,14.0,0.0,106.0,,10.0,11.0,11.0,0.0,,,0.0,0.0,4.0,0.0,0.0,0.0,7.07,0,0
Public Class,org.jfree.data.gantt.SlidingGanttCategoryDataset,15.0,0.0,7.0,9.0,2.0,1.0,,,,,2.0,10.0,10.0,0.0,,0.0,0.0,,,,33.0,3.0,33.0,45.0,0.0,1.0,0.0,32.0,,562.0,37.0,228.0,66.0,122.0,298.0,,85.0,139.0,61.0,99.0,,,6.0,6.0,2.0,1.0,40.0,28.0,1.31,53,38
Public Class,org.jfree.data.gantt.Task,11.0,0.0,5.0,6.0,2.0,1.0,,,,,4.0,10.0,10.0,0.0,,0.0,1.0,,,,15.0,4.0,15.0,15.0,0.0,0.0,0.0,15.0,,202.0,21.0,85.0,23.0,40.0,96.0,,34.0,59.0,23.0,37.0,,,7.0,7.0,1.0,1.0,70.0,62.0,1.13,24,21
Public Class,org.jfree.data.gantt.TaskSeries,12.0,0.0,6.0,6.0,2.0,2.0,,,,,1.0,8.0,8.0,0.0,,0.0,0.0,,,,10.0,1.0,10.0,30.0,0.0,0.0,0.0,10.0,,146.0,12.0,64.0,17.0,34.0,70.0,,30.0,48.0,18.0,33.0,,,5.0,5.0,2.0,2.0,0.0,0.0,1.09,17,16
Public Class,org.jfree.data.gantt.TaskSeriesCollection,15.0,0.0,8.0,7.0,2.0,1.0,,,,,5.0,17.0,17.0,0.0,,0.0,1.0,,,,37.0,2.0,37.0,54.0,0.0,1.0,0.0,36.0,,623.0,49.0,287.0,116.0,173.0,287.0,,147.0,216.0,113.0,163.0,,,4.0,4.0,3.0,3.0,61.0,32.0,1.0,68,42
Public Class,org.jfree.data.gantt.XYTaskDataset,12.0,0.0,5.0,7.0,1.0,1.0,,,,,3.0,12.0,12.0,0.0,,0.0,0.0,,,,30.0,3.0,30.0,52.0,0.0,6.0,0.0,24.0,,412.0,35.0,167.0,50.0,82.0,210.0,,66.0,110.0,49.0,75.0,,,6.0,6.0,4.0,1.0,72.0,43.0,1.26,43,35
Public Abstract Class,org.jfree.data.general.AbstractDataset,13.0,0.0,4.0,9.0,1.0,1.0,,,,,5.0,15.0,15.0,13.0,,0.0,1.0,,,,12.0,2.0,12.0,12.0,0.0,2.0,3.0,7.0,,189.0,16.0,58.0,21.0,25.0,116.0,,25.0,41.0,20.0,24.0,,,3.0,1.0,1.0,2.0,58.0,50.0,2.0,15,12
Public Abstract Class,org.jfree.data.general.AbstractSeriesDataset,11.0,0.0,5.0,6.0,2.0,2.0,,,,,4.0,3.0,3.0,3.0,,0.0,1.0,,,,5.0,0.0,5.0,17.0,0.0,0.0,1.0,4.0,,67.0,7.0,21.0,9.0,8.0,39.0,,10.0,16.0,9.0,8.0,,,3.0,3.0,2.0,2.0,0.0,0.0,1.86,5,5
Public Interface,org.jfree.data.general.Dataset,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,2.0,2.0,6.0,,0.0,0.0,,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,31.0,5.0,6.0,5.0,0.0,20.0,,4.0,5.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0,0
Public Class,org.jfree.data.general.DatasetAndSelection,9.0,0.0,3.0,5.0,1.0,1.0,,,,,1.0,2.0,2.0,0.0,,0.0,0.0,,,,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,,48.0,6.0,14.0,6.0,4.0,28.0,,6.0,10.0,6.0,4.0,,,1.0,1.0,1.0,0.0,33.0,33.0,2.0,3,3
Public Class,org.jfree.data.general.DatasetGroup,11.0,0.0,6.0,5.0,2.0,2.0,,,,,3.0,3.0,3.0,0.0,,0.0,1.0,,,,5.0,1.0,5.0,5.0,0.0,0.0,0.0,5.0,,74.0,8.0,33.0,9.0,16.0,33.0,,13.0,23.0,9.0,14.0,,,4.0,4.0,1.0,1.0,20.0,20.0,1.0,9,8
Public Interface,org.jfree.data.general.DatasetSelectionState,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,3.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,2.0,2.0,1.0,0.0,7.0,,0.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0,0
Public Final Class,org.jfree.data.general.DatasetUtilities,38.0,1.0,25.0,12.0,6.0,1.0,,,,,1.0,37.0,37.0,0.0,,51.0,0.0,,,,1.0,0.0,52.0,52.0,0.0,1.0,0.0,51.0,,2022.0,127.0,1280.0,355.0,831.0,616.0,,656.0,964.0,385.0,733.0,,,33.0,6.0,1.0,6.0,0.0,0.0,0.48,307,73
Public Class,org.jfree.data.general.DefaultHeatMapDataset,15.0,0.0,7.0,8.0,2.0,2.0,,,,,5.0,6.0,6.0,0.0,,0.0,0.0,,,,15.0,7.0,15.0,27.0,0.0,0.0,0.0,15.0,,277.0,25.0,120.0,31.0,62.0,132.0,,52.0,85.0,28.0,58.0,,,10.0,10.0,2.0,1.0,72.0,70.0,1.1,32,24
Public Class,org.jfree.data.general.DefaultKeyedValueDataset,12.0,0.0,6.0,6.0,2.0,2.0,,,,,3.0,7.0,7.0,0.0,,0.0,1.0,,,,10.0,1.0,10.0,22.0,0.0,0.0,0.0,10.0,,145.0,13.0,68.0,19.0,34.0,64.0,,26.0,46.0,17.0,30.0,,,7.0,7.0,2.0,2.0,30.0,10.0,0.94,20,16
Public Class,org.jfree.data.general.DefaultKeyedValues2DDataset,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.0,0.0,0.0,0.0,,0.0,1.0,,,,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,,13.0,3.0,4.0,3.0,1.0,6.0,,1.0,2.0,2.0,0.0,,,0.0,0.0,4.0,0.0,0.0,0.0,1.5,0,0
Public Class,org.jfree.data.general.DefaultKeyedValuesDataset,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,0.0,,0.0,1.0,,,,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,,13.0,3.0,4.0,3.0,1.0,6.0,,1.0,2.0,2.0,0.0,,,0.0,0.0,4.0,0.0,0.0,0.0,1.5,0,0
Public Class,org.jfree.data.general.DefaultValueDataset,10.0,0.0,4.0,5.0,1.0,1.0,,,,,5.0,4.0,4.0,0.0,,0.0,1.0,,,,7.0,1.0,7.0,19.0,0.0,0.0,0.0,7.0,,89.0,10.0,35.0,12.0,15.0,44.0,,14.0,24.0,11.0,13.0,,,3.0,3.0,2.0,1.0,29.0,14.0,1.26,10,9
Public Interface,org.jfree.data.general.HeatMapDataset,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,1.0,,0.0,0.0,,,,10.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,,105.0,11.0,12.0,11.0,0.0,82.0,,10.0,11.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.83,0,0
Public Abstract Class,org.jfree.data.general.HeatMapUtilities,24.0,0.0,14.0,10.0,3.0,1.0,,,,,1.0,10.0,10.0,0.0,,3.0,0.0,,,,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,84.0,5.0,45.0,20.0,28.0,34.0,,29.0,39.0,20.0,31.0,,,5.0,1.0,1.0,2.0,0.0,0.0,0.76,9,3
Public Interface,org.jfree.data.general.KeyedValueDataset,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,8.0,2.0,2.0,1.0,0.0,4.0,,0.0,1.0,1.0,0.0,,,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0
Public Interface,org.jfree.data.general.KeyedValues2DDataset,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,,9.0,2.0,2.0,1.0,0.0,5.0,,0.0,1.0,1.0,0.0,,,0.0,0.0,3.0,0.0,0.0,0.0,2.5,0,0
Public Interface,org.jfree.data.general.KeyedValuesDataset,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,,8.0,2.0,2.0,1.0,0.0,4.0,,0.0,1.0,1.0,0.0,,,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0,0
Public Abstract Class,org.jfree.data.general.Series,13.0,0.0,6.0,7.0,2.0,1.0,,,,,3.0,10.0,10.0,6.0,,0.0,1.0,,,,20.0,5.0,20.0,20.0,0.0,0.0,4.0,16.0,,302.0,31.0,114.0,34.0,56.0,157.0,,51.0,81.0,34.0,49.0,,,5.0,5.0,1.0,2.0,75.0,65.0,1.38,30,23
Public Class,org.jfree.data.general.SeriesChangeInfo,9.0,0.0,4.0,6.0,1.0,1.0,,,,,1.0,1.0,1.0,0.0,,0.0,0.0,,,,4.0,3.0,4.0,4.0,0.0,0.0,0.0,4.0,,55.0,7.0,18.0,8.0,6.0,30.0,,9.0,14.0,8.0,6.0,,,1.0,1.0,1.0,0.0,50.0,50.0,1.67,4,4
Public Class,org.jfree.data.general.SeriesChangeType,12.0,0.0,6.0,6.0,2.0,2.0,,,,,2.0,2.0,2.0,0.0,,0.0,5.0,,,,5.0,1.0,5.0,5.0,0.0,2.0,0.0,3.0,,106.0,13.0,42.0,19.0,20.0,51.0,,17.0,27.0,14.0,18.0,,,4.0,4.0,1.0,1.0,20.0,0.0,1.21,9,8
Public Interface,org.jfree.data.general.SeriesDataset,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,2.0,,0.0,0.0,,,,3.0,0.0,3.0,7.0,0.0,0.0,0.0,3.0,,30.0,4.0,5.0,4.0,0.0,21.0,,3.0,4.0,4.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,4.2,0,0
Public Class,org.jfree.data.general.SeriesException,8.0,0.0,3.0,5.0,1.0,1.0,,,,,2.0,1.0,1.0,0.0,,0.0,1.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,18.0,3.0,6.0,3.0,2.0,9.0,,2.0,4.0,3.0,1.0,,,1.0,1.0,2.0,0.0,0.0,0.0,1.5,1,1
Public Interface,org.jfree.data.general.ValueDataset,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,8.0,2.0,2.0,1.0,0.0,4.0,,0.0,1.0,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0,0
Public Class,org.jfree.data.general.WaferMapDataset,11.0,0.0,5.0,6.0,2.0,1.0,,,,,1.0,7.0,7.0,0.0,,0.0,1.0,,,,19.0,6.0,19.0,31.0,0.0,0.0,0.0,19.0,,264.0,30.0,105.0,31.0,48.0,129.0,,47.0,77.0,33.0,48.0,,,4.0,3.0,2.0,3.0,82.0,70.0,1.23,29,21
Public Class,org.jfree.data.general.junit.IntervalDataItem,4.0,0.0,4.0,0.0,1.0,1.0,,,,,1.0,1.0,1.0,0.0,,0.0,0.0,,,,4.0,3.0,4.0,4.0,0.0,0.0,0.0,4.0,,30.0,7.0,19.0,8.0,6.0,4.0,,9.0,14.0,8.0,6.0,,,1.0,1.0,1.0,0.0,50.0,50.0,0.21,4,4
Public Class,org.jfree.data.io.CSV,22.0,0.0,14.0,8.0,3.0,1.0,,,,,1.0,10.0,10.0,0.0,,0.0,0.0,,,,6.0,2.0,6.0,6.0,0.0,3.0,0.0,3.0,,151.0,11.0,89.0,30.0,59.0,56.0,,44.0,61.0,28.0,43.0,,,4.0,1.0,1.0,3.0,58.0,8.0,0.63,16,6
Public Class,org.jfree.data.jdbc.JDBCCategoryDataset,29.0,1.0,18.0,10.0,5.0,1.0,,,,,1.0,17.0,17.0,0.0,,0.0,1.0,,,,7.0,2.0,7.0,52.0,0.0,0.0,0.0,7.0,,242.0,21.0,129.0,30.0,81.0,92.0,,44.0,67.0,25.0,53.0,,,28.0,1.0,4.0,6.0,57.0,36.0,0.71,35,7
Public Class,org.jfree.data.jdbc.JDBCPieDataset,26.0,2.0,15.0,9.0,4.0,1.0,,,,,1.0,14.0,14.0,0.0,,0.0,1.0,,,,6.0,1.0,6.0,45.0,0.0,0.0,0.0,6.0,,180.0,19.0,96.0,21.0,63.0,65.0,,35.0,52.0,17.0,40.0,,,17.0,1.0,4.0,3.0,33.0,17.0,0.68,24,6
Public Class,org.jfree.data.jdbc.JDBCXYDataset,23.0,1.0,13.0,9.0,4.0,1.0,,,,,4.0,18.0,18.0,0.0,,0.0,0.0,,,,18.0,6.0,18.0,40.0,0.0,1.0,0.0,17.0,,463.0,46.0,239.0,48.0,156.0,178.0,,101.0,149.0,49.0,112.0,,,51.0,1.0,4.0,6.0,81.0,68.0,0.74,70,18
Public Class,org.jfree.data.pie.AbstractPieDataset,10.0,0.0,3.0,6.0,1.0,1.0,,,,,2.0,2.0,2.0,2.0,,0.0,0.0,,,,3.0,1.0,3.0,15.0,0.0,0.0,0.0,3.0,,45.0,4.0,13.0,6.0,4.0,28.0,,5.0,9.0,5.0,4.0,,,1.0,1.0,2.0,0.0,33.0,33.0,2.15,3,3
